Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2015,Alzheimer disease (G30),Alzheimer’s disease,Minnesota,3030,71.2
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,4873,110.8
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,7037,89.5
2015,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Minnesota,7987,75.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,4646,48.3
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,6446,97.1
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,4815,79.5
2015,All causes (A00-Y89),All causes,Minnesota,4793,161
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,5120,60.8
2015,All causes (A00-Y89),All causes,Minnesota,8680,200.1
2015,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Minnesota,2396,71
2016,Alzheimer disease (G30),Alzheimer’s disease,Minnesota,2969,86.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,6964,162.5
2016,Malignant neoplasms (C00-C97),Cancer,Minnesota,7466,142.1
2016,Diabetes mellitus (E10-E14),Diabetes,Minnesota,5739,71.1
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,16409,123.4
2016,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,10303,133.2
2016,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,4262,71.1
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,3741,75
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Minnesota,3097,47.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,9206,127.7
2016,All causes (A00-Y89),All causes,Minnesota,8286,185.9
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,10296,111.8
2017,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,9238,83.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,20333,140.7
2017,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,9259,57
2017,All causes (A00-Y89),All causes,Minnesota,18828,205.4
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,7189,108.1
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8701,128.4
2017,Diabetes mellitus (E10-E14),Diabetes,Minnesota,9449,48.9
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,6941,91.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,5162,65.3
2017,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Minnesota,3717,90.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8067,145.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4066,189.5
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,5938,123.4
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3628,140.8
1999,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,3012,140.2
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,2493,144.5
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7030,183.4
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,2528,150.9
1999,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,3106,132.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,5250,121
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4160,110.5
1999,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,3113,175.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2875,162.7
2000,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3878,147.1
2000,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,1371,119.4
2000,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,4420,143.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2679,97.9
2000,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2294,132.7
2000,Malignant neoplasms (C00-C97),Cancer,Mississippi,5292,228
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3429,96.8
2001,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2338,101.8
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,8325,274.7
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,7601,248.9
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,7631,163.1
2001,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,3039,139.1
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3941,144.9
2001,Diabetes mellitus (E10-E14),Diabetes,Mississippi,3819,213.6
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,3584,199.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2238,111.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5042,221.2
2002,All causes (A00-Y89),All causes,Mississippi,14189,290
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4344,180.2
2002,All causes (A00-Y89),All causes,Mississippi,8252,290.2
2002,Diabetes mellitus (E10-E14),Diabetes,Mississippi,3578,109.9
2002,Malignant neoplasms (C00-C97),Cancer,Mississippi,13765,192.4
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3639,146.4
2002,All causes (A00-Y89),All causes,Mississippi,8629,230.7
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4501,123.8
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4809,124.4
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7628,286.9
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4228,76.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3731,110
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,3690,173.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5286,230.1
2002,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,5295,183.4
2003,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2248,115.2
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,8509,178.6
2003,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,3195,160.5
2003,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,4284,181.7
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,4909,160.1
2003,All causes (A00-Y89),All causes,Mississippi,7100,279.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,2991,99.1
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3385,114
2003,All causes (A00-Y89),All causes,Mississippi,5696,316.3
2003,Malignant neoplasms (C00-C97),Cancer,Mississippi,8347,261.6
2004,Diabetes mellitus (E10-E14),Diabetes,Mississippi,4631,132
2004,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,6090,137.8
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,3368,96
2004,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,8556,210.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,5458,167.1
2004,Malignant neoplasms (C00-C97),Cancer,Mississippi,7456,201.6
2004,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,4203,146.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,2219,224.9
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1553,139.2
2005,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2551,112.8
2005,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2054,147.7
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2012,142.3
2005,Malignant neoplasms (C00-C97),Cancer,Mississippi,3185,198.6
2005,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,2177,170.2
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,4760,195
2006,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,7733,211.5
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,8526,135.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,2803,138.8
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7768,169
2006,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,3175,104.9
2006,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2862,120.1
2006,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,5943,125
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3379,143.8
2007,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,1888,73.9
2007,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4420,96.3
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,6098,169.6
2007,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,4052,185
2007,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2894,95.2
2007,All causes (A00-Y89),All causes,Mississippi,11960,293.9
2007,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2807,125.9
2007,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2615,151.7
2007,All causes (A00-Y89),All causes,Mississippi,8102,302.4
2007,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4692,98.8
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5211,280.5
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,6918,217.7
2008,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,2768,159.6
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2775,122.4
2008,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,7138,141.8
2008,Diabetes mellitus (E10-E14),Diabetes,Mississippi,5019,134.8
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4745,104.1
2008,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,2234,124.5
2008,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,4928,160.4
2008,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,6644,178.7
2008,Malignant neoplasms (C00-C97),Cancer,Mississippi,4732,214.2
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4044,122.4
2008,Malignant neoplasms (C00-C97),Cancer,Mississippi,3929,179.6
2008,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4121,99.2
2008,Diabetes mellitus (E10-E14),Diabetes,Mississippi,2409,134.5
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4134,118.9
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,1580,96.4
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4312,145.5
2009,All causes (A00-Y89),All causes,Mississippi,16785,222.7
2009,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,6806,137.2
2009,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,3820,144.1
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,6506,133.2
2010,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,5031,184.2
2010,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,4503,100.6
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5540,207
2010,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2484,116.9
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3364,96.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,6272,222
2010,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,5268,128.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,4068,199.2
2011,All causes (A00-Y89),All causes,Mississippi,9655,213.3
2011,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,1503,130.5
2011,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2415,130.9
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,6695,245.1
2011,Diabetes mellitus (E10-E14),Diabetes,Mississippi,2807,155.4
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,6495,92.8
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7663,178.3
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,5995,115
2012,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,2490,72.3
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,8039,243.3
2012,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,2450,146.1
2012,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,4844,119
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7183,246.1
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3645,135.1
2012,Malignant neoplasms (C00-C97),Cancer,Mississippi,5718,292
2012,Malignant neoplasms (C00-C97),Cancer,Mississippi,4531,203
2012,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,3955,162.1
2012,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3663,177.6
2013,Diabetes mellitus (E10-E14),Diabetes,Mississippi,4337,145.5
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,3091,213
2013,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3151,172.6
2013,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,5370,109.9
2013,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4898,84.9
2013,Diabetes mellitus (E10-E14),Diabetes,Mississippi,5389,144.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1924,102.3
2013,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4258,111.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,2392,193
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3922,114.6
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3902,103.8
2013,Diabetes mellitus (E10-E14),Diabetes,Mississippi,3358,140.2
2013,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3777,195.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,2788,136.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,4277,122.4
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,3588,201.6
2014,Malignant neoplasms (C00-C97),Cancer,Mississippi,3937,177.8
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,7343,119.4
2014,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,2103,144.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,6759,207.2
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4717,113.5
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4478,82.1
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,7727,126.2
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5648,180
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,4103,84.7
2015,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,3130,109.4
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,1222,138.2
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,3567,121.4
2015,Diabetes mellitus (E10-E14),Diabetes,Mississippi,2622,129.9
2015,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,1697,123.4
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,4850,286.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,4860,117.2
2015,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,2179,150.6
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,1661,161.3
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3203,134.2
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3069,103.2
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,3033,121.1
2016,All causes (A00-Y89),All causes,Mississippi,6080,377.6
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,3160,105.9
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,5385,113.2
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Mississippi,4236,107.6
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,1526,83.6
2016,All causes (A00-Y89),All causes,Mississippi,7334,262.4
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,5329,221.8
2016,All causes (A00-Y89),All causes,Mississippi,7170,378.1
2016,Malignant neoplasms (C00-C97),Cancer,Mississippi,8025,204.3
2016,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,3822,94.3
2016,Diabetes mellitus (E10-E14),Diabetes,Mississippi,5537,98.2
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,3208,140.9
2017,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,3478,156.7
2017,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,5458,123.2
2017,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,4875,117.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,2090,127.6
2017,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,2160,111.2
2017,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,7668,141.9
2017,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,3702,86.4
2017,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Mississippi,4839,111.2
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,6668,317.1
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4674,122.9
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,4379,147.4
2017,Diabetes mellitus (E10-E14),Diabetes,Mississippi,11256,154.7
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,9948,150.8
2017,Diabetes mellitus (E10-E14),Diabetes,Mississippi,5836,111.9
2017,Alzheimer disease (G30),Alzheimer’s disease,Mississippi,5427,128.2
2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,11272,241.6
1999,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,6552,111.6
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,7149,190.2
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,4526,124.4
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,6063,95.8
1999,Malignant neoplasms (C00-C97),Cancer,Missouri,8533,225.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,5041,90.4
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,8517,125.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Missouri,10899,121
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,7782,206.9
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,8295,129.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,5027,109.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,10276,105.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,8123,139
1999,Malignant neoplasms (C00-C97),Cancer,Missouri,11048,260.3
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,5789,81
2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,9098,91.6
2000,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,3588,86.9
2000,Malignant neoplasms (C00-C97),Cancer,Missouri,9730,195.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,2754,110.6
2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,5561,149.3
2000,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,4727,158.9
2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,4019,136.6
2000,Malignant neoplasms (C00-C97),Cancer,Missouri,8869,179.4
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,17740,227.1
2001,All causes (A00-Y89),All causes,Missouri,10645,246.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,10262,219.1
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,5183,146.2
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,5459,206.1
2001,All causes (A00-Y89),All causes,Missouri,5607,218.5
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,6997,114.3
2001,Diabetes mellitus (E10-E14),Diabetes,Missouri,5244,150.8
2001,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,3837,111.6
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,7634,197.2
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,16881,92.6
2002,Diabetes mellitus (E10-E14),Diabetes,Missouri,5049,141.5
2002,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,9253,126.6
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,12744,113.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,8688,93.4
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,14351,183.8
2003,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,4422,123.9
2003,Malignant neoplasms (C00-C97),Cancer,Missouri,7840,222.6
2003,Alzheimer disease (G30),Alzheimer’s disease,Missouri,9089,116.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Missouri,4300,151
2003,Diabetes mellitus (E10-E14),Diabetes,Missouri,20072,138.9
2003,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,3580,132
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,21542,249.4
2003,Cerebrovascular diseases (I60-I69),Stroke,Missouri,8306,114
2003,All causes (A00-Y89),All causes,Missouri,11555,333.2
2004,Alzheimer disease (G30),Alzheimer’s disease,Missouri,5983,135.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,17076,202.2
2004,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,11214,108.2
2004,Alzheimer disease (G30),Alzheimer’s disease,Missouri,16103,117.7
2004,Malignant neoplasms (C00-C97),Cancer,Missouri,10551,241.6
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,8994,92.4
2004,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,10135,116
2004,Alzheimer disease (G30),Alzheimer’s disease,Missouri,5292,139.8
2004,Alzheimer disease (G30),Alzheimer’s disease,Missouri,13604,133.6
2004,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,5463,79.5
2004,Diabetes mellitus (E10-E14),Diabetes,Missouri,12101,122.2
2004,Alzheimer disease (G30),Alzheimer’s disease,Missouri,7135,148.7
2004,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,5593,108.9
2005,Cerebrovascular diseases (I60-I69),Stroke,Missouri,4837,140
2005,Diabetes mellitus (E10-E14),Diabetes,Missouri,9893,118.9
2005,Diabetes mellitus (E10-E14),Diabetes,Missouri,6961,105.5
2005,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,3157,63.4
2005,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,4179,77.3
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,14506,154
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,4883,114.4
2006,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Missouri,9257,99
2006,All causes (A00-Y89),All causes,Missouri,13128,210.5
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,11024,64.8
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,7284,146.2
2006,Alzheimer disease (G30),Alzheimer’s disease,Missouri,6779,120.7
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,11143,163
2006,Diabetes mellitus (E10-E14),Diabetes,Missouri,6293,153.7
2006,All causes (A00-Y89),All causes,Missouri,18983,298.4
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,8912,77.5
2006,Alzheimer disease (G30),Alzheimer’s disease,Missouri,4860,137.9
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,12193,96.3
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,5603,122.3
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,3576,115.1
2007,Alzheimer disease (G30),Alzheimer’s disease,Missouri,4784,109.5
2007,Cerebrovascular diseases (I60-I69),Stroke,Missouri,5396,143.5
2007,Malignant neoplasms (C00-C97),Cancer,Missouri,17322,145.9
2007,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,9248,201.9
2007,Malignant neoplasms (C00-C97),Cancer,Missouri,4245,317.7
2008,All causes (A00-Y89),All causes,Missouri,16013,326.1
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,6439,81.3
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,2783,111.3
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,5623,89.4
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,4807,94.5
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,6393,96.2
2008,Diabetes mellitus (E10-E14),Diabetes,Missouri,6521,117.5
2008,Malignant neoplasms (C00-C97),Cancer,Missouri,11315,248.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,7447,101.6
2008,Alzheimer disease (G30),Alzheimer’s disease,Missouri,12907,154.3
2008,Diabetes mellitus (E10-E14),Diabetes,Missouri,6662,110.5
2008,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,6529,155.3
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,8570,99.3
2009,Diabetes mellitus (E10-E14),Diabetes,Missouri,11021,108.5
2009,"Nephritis (N00-N07,N17-N19)",Kidney disease,Missouri,12015,140.3
2009,Malignant neoplasms (C00-C97),Cancer,Missouri,14816,172.4
2009,Diabetes mellitus (E10-E14),Diabetes,Missouri,10793,71
2009,All causes (A00-Y89),All causes,Missouri,32557,379.2
2009,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,9871,203.6
