Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2016,All Causes,All causes,Michigan," 16,329",120.9
2012,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,495",124.0
2003,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,884",136.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 12,667",134.7
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,646",132.5
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 14,103",128.3
2010,All Causes,All causes,Michigan," 16,142",123.1
2001,Malignant neoplasms (C00-C97),Cancer,Michigan," 13,675",152.2
2013,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 15,403",113.5
2006,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 13,185",142.2
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,355",128.0
2002,Malignant neoplasms (C00-C97),Cancer,Michigan," 16,217",141.8
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 14,224",135.6
2016,Diabetes mellitus (E10-E14),Diabetes,Michigan," 16,433",122.6
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 12,846",128.7
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 14,832",123.4
2011,Malignant neoplasms (C00-C97),Cancer,Michigan," 13,561",128.6
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,696",126.7
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 13,165",119.7
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,869",125.2
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,973",144.8
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,875",146.2
2015,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 15,530",128.6
2009,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,045",121.8
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 14,377",143.8
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,174",148.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 14,455",138.8
2005,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,291",136.9
2017,Malignant neoplasms (C00-C97),Cancer,Michigan," 16,130",124.6
2007,Malignant neoplasms (C00-C97),Cancer,Michigan," 12,887",134.1
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,625",141.1
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,551",148.6
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 13,923",126.7
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 13,345",128.0
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 15,549",126.0
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 15,650",119.1
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 16,527",127.5
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 16,321",118.0
2002,All Causes,All causes,Michigan," 13,999",141.9
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 15,155",119.7
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 16,233",115.0
2002,Diabetes mellitus (E10-E14),Diabetes,Michigan," 15,195",144.5
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 13,651",146.9
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 13,508",128.7
2014,Diabetes mellitus (E10-E14),Diabetes,Michigan," 15,831",119.3
2006,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,017",133.9
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,966",135.8
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 15,383",125.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 13,081",153.6
2009,Diabetes mellitus (E10-E14),Diabetes,Michigan," 14,516",132.0
2008,Diabetes mellitus (E10-E14),Diabetes,Michigan," 13,988",126.7
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 13,445",127.3
2006,Diabetes mellitus (E10-E14),Diabetes,Michigan," 14,172",132.8
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,852",120.8
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 15,602",129.7
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,224",154.0
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,406",136.8
2008,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,901",126.9
2004,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,353",136.2
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,856",119.4
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 13,975",150.0
2006,All Causes,All causes,Michigan," 12,906",131.9
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,017",129.7
2016,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 15,481",118.0
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 13,176",151.0
2004,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 13,348",142.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 16,752",125.9
2000,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,131",143.9
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 13,551",127.2
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 13,451",151.9
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,151",123.0
2011,Diabetes mellitus (E10-E14),Diabetes,Michigan," 13,413",123.7
2014,All Causes,All causes,Michigan," 15,576",122.3
2000,All Causes,All causes,Michigan," 14,838",139.1
2010,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,866",118.7
2000,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,919",148.3
2000,Diabetes mellitus (E10-E14),Diabetes,Michigan," 12,270",146.0
2015,All Causes,All causes,Michigan," 14,531",124.6
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 12,679",141.9
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,459",130.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,422",119.0
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,280",128.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 13,165",123.1
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 14,531",125.0
2007,Diabetes mellitus (E10-E14),Diabetes,Michigan," 13,764",130.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,973",120.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 13,920",140.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,064",118.8
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,153",150.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,456",152.2
2017,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 15,231",125.7
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 14,131",123.5
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,895",147.8
2005,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,649",139.5
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 14,591",132.6
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 12,900",121.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,149",122.5
2009,All Causes,All causes,Michigan," 14,285",133.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,941",121.3
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,777",134.5
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 15,311",118.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,989",140.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,846",123.8
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,603",136.2
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,058",133.9
2011,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,595",130.1
1999,Diabetes mellitus (E10-E14),Diabetes,Michigan," 14,230",152.9
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,695",131.3
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 13,984",136.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,861",138.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,451",128.0
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,513",143.4
2012,Diabetes mellitus (E10-E14),Diabetes,Michigan," 14,469",120.4
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,992",123.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,974",143.8
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,093",109.3
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 15,103",119.3
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 13,512",128.7
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 15,041",125.3
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 14,168",138.4
2017,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 15,935",126.0
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,272",133.6
2015,Diabetes mellitus (E10-E14),Diabetes,Michigan," 15,788",122.0
2017,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 17,254",115.4
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 12,981",120.8
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 12,881",133.3
2007,All Causes,All causes,Michigan," 14,726",132.5
2013,All Causes,All causes,Michigan," 14,107",124.9
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 15,504",126.0
1999,Malignant neoplasms (C00-C97),Cancer,Michigan," 13,486",146.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,706",128.0
2012,All Causes,All causes,Michigan," 15,959",122.7
2003,Malignant neoplasms (C00-C97),Cancer,Michigan," 15,617",144.3
2010,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,336",120.3
2017,Diabetes mellitus (E10-E14),Diabetes,Michigan," 16,747",131.7
2007,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,095",126.3
2001,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 13,232",146.3
2015,Malignant neoplasms (C00-C97),Cancer,Michigan," 15,696",128.0
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 16,192",122.6
2008,All Causes,All causes,Michigan," 13,051",131.6
2000,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 13,977",144.7
2003,Diabetes mellitus (E10-E14),Diabetes,Michigan," 14,880",142.2
2014,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,912",119.6
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 15,479",124.9
2008,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,013",131.7
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,187",129.2
1999,All Causes,All causes,Michigan," 13,939",147.7
2016,Malignant neoplasms (C00-C97),Cancer,Michigan," 14,850",122.2
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 12,324",132.8
2013,Malignant neoplasms (C00-C97),Cancer,Michigan," 13,826",127.2
2006,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,416",127.6
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,026",126.6
2002,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,305",139.9
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 13,443",131.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,684",142.6
2013,Diabetes mellitus (E10-E14),Diabetes,Michigan," 15,075",123.9
2014,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 15,345",124.9
2001,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,360",145.3
2005,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 13,330",136.5
2012,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,305",126.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 14,266",118.7
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 16,180",119.9
2013,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 14,337",118.3
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan," 14,454",150.8
2009,Cerebrovascular diseases (I60-I69),Stroke,Michigan," 12,267",126.3
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan," 17,193",125.5
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan," 13,569",145.8
2002,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,043",145.5
1999,Alzheimer's disease (G30),Alzheimer's disease,Michigan," 14,296",153.3
2005,Diabetes mellitus (E10-E14),Diabetes,Michigan," 13,277",139.4
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 14,500",145.2
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan," 13,609",118.6
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan," 14,422",133.7
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan," 15,151",116.8
2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,238",122.0
2009,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,114",105.6
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  7,431",104.4
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  5,976",115.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,952",100.6
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,853",107.5
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,473",103.4
2005,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,008",109.8
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,307", 99.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,621",100.1
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,512",100.2
2000,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,224",121.4
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,482",110.3
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,347",100.8
2003,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,892",110.7
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,639",117.6
2005,All Causes,All causes,Minnesota,"  6,495",105.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,430",100.9
2017,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,717", 98.9
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,169",100.5
2009,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,471",104.1
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,049",116.1
2007,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,905",102.3
2007,All Causes,All causes,Minnesota,"  6,360",111.7
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  5,877",108.1
2004,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,919",109.6
2012,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,452",102.9
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,461",102.7
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  5,749",113.9
2004,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,158",117.1
2002,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,692",117.4
2005,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  5,847",108.9
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,347",114.6
2010,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,676",101.7
2007,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,075",102.5
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  5,974",118.6
2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,205", 99.9
2012,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,072",101.2
2001,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  5,658",117.0
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,660",100.4
2015,All Causes,All causes,Minnesota,"  6,930",100.3
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,720",100.6
2012,All Causes,All causes,Minnesota,"  6,688",102.1
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,027", 94.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,810",100.8
2008,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,976",108.8
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,224",100.8
2003,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,929",119.0
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,062",106.1
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,334", 96.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,351",117.8
2009,All Causes,All causes,Minnesota,"  5,766", 99.9
2016,All Causes,All causes,Minnesota,"  7,344",101.4
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,959",105.1
2005,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,948",111.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,458", 93.5
2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,253",102.3
2006,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  5,751",117.6
2016,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,549",104.3
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,783",103.8
2017,All Causes,All causes,Minnesota,"  6,885",102.0
2013,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,774", 98.0
2010,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,190",100.8
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,983",110.2
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,222",123.2
2011,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,078", 99.5
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,021",101.4
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,676",122.8
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,575",109.0
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  5,896",112.5
1999,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,559",123.1
2002,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,473",120.2
2001,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,334",113.5
2004,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  5,977",106.2
2002,All Causes,All causes,Minnesota,"  5,949",117.0
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  5,744",103.6
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,197",106.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,436", 97.8
2014,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,627", 99.8
2011,All Causes,All causes,Minnesota,"  6,426",101.5
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,873",105.7
2000,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  6,366",130.5
2004,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,067",106.8
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  5,725",116.4
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,467", 94.0
2013,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,629", 99.6
2004,All Causes,All causes,Minnesota,"  6,319",117.7
2003,All Causes,All causes,Minnesota,"  5,965",113.4
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,028", 99.2
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,475", 99.7
2017,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  7,212",100.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,353", 98.9
2011,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,202",105.8
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,879",102.9
2017,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,786",102.8
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,241",103.1
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,491",110.5
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,405",114.5
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,508",102.4
2012,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,410", 98.7
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,921",117.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"  5,465",101.2
2016,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,664",104.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,252",115.0
2012,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,115", 94.0
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,391",100.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  6,146",113.5
2015,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"  6,653",108.3
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  6,151",118.0
2001,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,400",121.1
2007,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,789",106.3
1999,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,135",124.1
2010,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,293", 98.8
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  6,057",106.1
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,"  5,888",110.4
2016,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,380",100.7
2017,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,838",101.5
2006,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  6,000",111.9
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"  6,185", 99.7
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,"  7,417",102.0
2002,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  6,371",122.2
2013,All Causes,All causes,Minnesota,"  6,314", 96.7
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,544",100.6
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  6,394",101.3
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"  7,108",102.6
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"  5,649",123.8
2000,Malignant neoplasms (C00-C97),Cancer,Minnesota,"  5,943",114.5
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,329", 98.0
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,"  6,406",105.7
2005,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"  5,842",109.9
